ProviderID,ProviderName,ComplianceStatus,RegulatoryRequirements,AuditDate
14,Glo,Non-Compliant,How job or room act.,2022-07-04
61,Etisalat,Compliant,Certain investment prepare light better mother.,2023-01-09
9,Glo,Compliant,Important get without.,2022-11-08
60,Airtel,Compliant,Know everyone throughout apply leg life again.,2022-11-13
50,Glo,Compliant,Thousand poor case bill.,2023-07-05
97,MTN,Compliant,Long head prepare agreement couple.,2022-02-14
24,MTN,Non-Compliant,Drop old consider week boy.,2022-11-20
90,Glo,Compliant,Whom continue bar avoid.,2023-05-21
44,MTN,Non-Compliant,Away even nation standard board.,2023-06-11
75,Airtel,Compliant,Represent fine there somebody wear past.,2022-05-31
65,Airtel,Non-Compliant,Approach use someone every successful.,2023-07-28
26,Etisalat,Non-Compliant,Approach you operation.,2021-11-14
52,Glo,Non-Compliant,Culture economic they we recent.,2023-07-20
83,Glo,Compliant,Machine car election leave democratic gun.,2022-05-10
8,MTN,Compliant,Cold door under skin.,2022-03-10
27,Airtel,Compliant,Debate key know politics fight lot create.,2023-07-22
94,Glo,Compliant,Even east shoulder style kid indeed.,2022-12-12
77,MTN,Compliant,Foot animal line cause blue talk tonight.,2022-10-28
85,Glo,Non-Compliant,Response sure scene piece beat present heart.,2022-10-01
25,MTN,Non-Compliant,Else full baby purpose still remember.,2021-12-31
62,MTN,Compliant,Forget hear man head box old add affect.,2022-02-16
84,Etisalat,Compliant,Mother manager eye.,2023-03-08
27,Airtel,Compliant,Also style reveal human majority young affect.,2022-01-13
65,MTN,Compliant,Improve kind reach high pattern.,2023-08-22
15,Airtel,Compliant,Anyone debate stock last your contain describe.,2022-11-13
31,Airtel,Non-Compliant,Anything side decide.,2023-08-08
68,Etisalat,Compliant,Explain want hold.,2022-07-26
46,MTN,Non-Compliant,Commercial pattern people spring.,2023-05-01
84,Glo,Non-Compliant,Source who scene hundred population certainly technology culture.,2022-07-27
82,Etisalat,Non-Compliant,Since manager perform case.,2023-02-26
66,MTN,Non-Compliant,Anything garden nature human.,2023-06-08
58,Glo,Non-Compliant,Down sound serve do lot.,2021-11-25
99,MTN,Non-Compliant,Cause behavior defense pull.,2023-06-06
81,MTN,Compliant,Response view a record.,2023-02-14
13,Airtel,Non-Compliant,Would reach anything deep line also.,2022-12-10
12,Airtel,Non-Compliant,Sometimes director enter north court far.,2022-02-03
64,MTN,Compliant,Particular trade ago would walk.,2022-11-21
5,Glo,Compliant,Within able that after.,2022-04-08
69,MTN,Non-Compliant,Four change knowledge above yes cultural.,2023-02-28
96,Etisalat,Non-Compliant,Space so draw themselves sign.,2021-12-01
67,MTN,Compliant,Foreign chair strategy.,2023-08-20
18,Airtel,Non-Compliant,Knowledge character believe support.,2022-11-25
5,Etisalat,Non-Compliant,Town contain run.,2023-09-15
57,MTN,Compliant,Second get say fact.,2022-02-03
84,Etisalat,Non-Compliant,She media floor book western team appear interview.,2023-04-19
18,Glo,Compliant,Threat fast officer argue.,2023-03-16
57,Glo,Compliant,Daughter property claim popular beat will.,2022-05-16
55,Glo,Non-Compliant,Present street young.,2022-08-30
96,Glo,Compliant,Structure my daughter exactly impact generation thus.,2022-08-20
4,Airtel,Non-Compliant,Per fill pull war father condition.,2023-07-05
79,Glo,Non-Compliant,Person dinner deal thank foreign affect guess.,2023-02-13
76,MTN,Compliant,Important space according chair government everyone hand.,2022-11-10
76,MTN,Non-Compliant,Type federal forward nearly true.,2022-03-12
89,Glo,Compliant,For term page oil look couple election.,2022-04-24
3,Airtel,Non-Compliant,Agreement community few mother.,2023-04-12
69,Etisalat,Non-Compliant,Involve community personal two five during.,2023-06-17
60,Airtel,Non-Compliant,Material dinner low coach law project.,2022-09-04
2,Glo,Compliant,Others article situation quality wear.,2021-12-08
97,Glo,Compliant,Section specific she method check find yeah.,2023-07-08
12,Glo,Compliant,Window community nation wait.,2022-08-05
10,MTN,Non-Compliant,Picture capital size.,2021-12-22
72,Glo,Compliant,Example break tell low dinner.,2022-03-19
50,MTN,Compliant,Camera law realize people pattern lawyer.,2022-08-28
87,MTN,Compliant,Develop dog finally hair matter.,2023-06-05
48,Airtel,Non-Compliant,Of himself executive concern.,2022-03-13
8,Etisalat,Non-Compliant,Idea area father evening.,2023-02-08
75,Airtel,Non-Compliant,Foreign toward avoid world beat security.,2022-05-02
70,Etisalat,Compliant,Kitchen election trade hotel same money.,2021-10-08
66,Etisalat,Compliant,Him nearly me study bar.,2021-09-24
79,MTN,Compliant,Evening bank choose benefit event drive compare.,2023-05-19
4,MTN,Non-Compliant,Movement religious increase for ground imagine.,2022-04-26
36,Glo,Non-Compliant,Inside sit attorney appear campaign into.,2022-08-21
77,MTN,Non-Compliant,Mention trial food news.,2022-02-27
63,Glo,Non-Compliant,Whether benefit agent level take development paper second.,2022-09-10
85,Glo,Non-Compliant,Deep score drug decision recently improve.,2023-08-26
5,Glo,Compliant,Door save form wide assume morning.,2023-06-29
32,Airtel,Non-Compliant,Store might single one parent.,2022-07-01
96,MTN,Non-Compliant,Also another suggest thing imagine indeed I.,2022-07-11
73,Glo,Compliant,Head also many ready power nearly fall.,2022-01-14
77,Airtel,Compliant,Explain little should campaign decision throw.,2023-07-04
17,Etisalat,Non-Compliant,Argue no relate artist mother.,2023-01-18
39,Airtel,Compliant,Series cultural issue nor these position.,2023-01-31
58,MTN,Compliant,Situation how indicate per.,2023-06-24
57,Etisalat,Non-Compliant,Quality improve conference person practice religious inside marriage.,2023-01-31
41,Etisalat,Non-Compliant,Use man itself out become office.,2022-04-27
8,MTN,Non-Compliant,Source world human a choice.,2023-03-24
10,Glo,Non-Compliant,These rate put health unit carry enjoy.,2022-12-06
61,Airtel,Non-Compliant,Mission big must difference wonder character account.,2022-01-25
22,MTN,Compliant,Ten help result citizen between.,2021-11-01
36,Etisalat,Non-Compliant,Find future music common rock sea sometimes stock.,2023-07-11
24,Glo,Non-Compliant,Finally town news interesting generation fear official.,2023-05-18
35,MTN,Compliant,Name officer local note large discuss reason suffer.,2021-12-21
61,Glo,Non-Compliant,Serve keep ever beyond.,2022-05-19
63,Airtel,Non-Compliant,Major position last room author some trouble.,2022-03-11
90,Airtel,Non-Compliant,Upon heavy American.,2023-07-04
15,MTN,Non-Compliant,Serious five difference any.,2023-08-14
28,Etisalat,Compliant,Pay under financial economic nothing.,2022-04-22
25,Etisalat,Non-Compliant,Whole affect under story admit white.,2021-10-31
5,Airtel,Non-Compliant,Skill serious accept spring yes couple.,2023-09-14
2,Etisalat,Non-Compliant,Republican reduce rate loss behavior.,2022-09-05
77,Airtel,Compliant,Everybody life billion fine or shoulder attention.,2022-06-18
53,Airtel,Non-Compliant,Wife bring front order down out.,2022-09-10
91,Glo,Non-Compliant,Including author modern manager serious would.,2022-01-04
77,Airtel,Compliant,Seek fly decide worry bed heart majority.,2021-11-07
41,Airtel,Non-Compliant,Well fall turn media.,2022-05-17
38,Etisalat,Compliant,Economic their her summer street almost speech in.,2023-09-12
78,Airtel,Non-Compliant,Too test beat season including seven indicate include.,2022-10-05
3,Etisalat,Compliant,Feel indeed compare matter single cover.,2022-08-20
93,Airtel,Non-Compliant,Itself administration challenge decision.,2022-04-29
54,Etisalat,Compliant,Window skin no place kitchen.,2022-08-27
65,Airtel,Non-Compliant,So cell around sort.,2023-08-14
65,MTN,Compliant,Write subject class do.,2023-07-27
6,Airtel,Compliant,Great down assume player.,2022-07-19
7,Glo,Non-Compliant,Series want former thought song.,2022-03-16
20,Glo,Non-Compliant,Since rich long author huge property.,2022-10-10
91,MTN,Non-Compliant,Participant information avoid instead key stay piece and.,2022-02-27
28,Glo,Non-Compliant,Always loss arm teacher thousand record.,2023-01-26
57,Etisalat,Non-Compliant,Level song up under soon color fast surface.,2023-08-31
93,Glo,Non-Compliant,Small little example cost imagine.,2023-02-15
42,Etisalat,Compliant,During ask yeah reflect community.,2023-05-20
45,Glo,Compliant,Follow break strong still space word.,2023-05-09
42,Glo,Non-Compliant,Left their clear.,2023-03-10
87,Etisalat,Compliant,Black some cut let herself list where.,2023-08-20
33,MTN,Compliant,National maybe question yes one doctor.,2023-06-08
67,Airtel,Non-Compliant,Above rest during two especially.,2022-01-13
36,Etisalat,Non-Compliant,Cover oil consider guy.,2023-08-28
60,MTN,Non-Compliant,Section unit walk practice require.,2022-01-20
7,MTN,Non-Compliant,Thus involve key good.,2023-01-16
69,Glo,Compliant,There population stage look doctor available news.,2022-12-27
76,Airtel,Compliant,Until parent who energy analysis often.,2022-01-17
73,MTN,Non-Compliant,Mother view save officer even.,2023-05-14
61,Airtel,Non-Compliant,Deep less improve hotel simple.,2023-08-10
61,Glo,Compliant,Hear theory campaign rich.,2021-11-30
71,Etisalat,Compliant,Ago plan tell.,2022-12-10
47,MTN,Non-Compliant,Answer common wear long play.,2022-11-01
79,Glo,Compliant,Final democratic team care design white blood.,2022-03-01
83,MTN,Compliant,Actually shoulder president attention woman perhaps material.,2021-10-04
38,MTN,Non-Compliant,Audience trip agree campaign something bed push face.,2022-10-09
29,MTN,Compliant,Lawyer like agreement spend learn.,2022-01-07
19,MTN,Compliant,Laugh however subject sound political modern.,2022-04-25
100,Etisalat,Non-Compliant,Talk far world paper assume discover eye open.,2022-12-12
63,Airtel,Non-Compliant,Blue type story its.,2022-04-23
12,Etisalat,Compliant,Day scientist technology partner after college.,2023-06-07
78,Etisalat,Non-Compliant,New several push shake around.,2023-05-03
26,MTN,Non-Compliant,Send our son court whom ago tend.,2023-04-25
57,MTN,Compliant,With fill sure customer find.,2023-08-05
67,Glo,Compliant,Could value your serve alone prevent happy.,2022-12-30
78,Airtel,Non-Compliant,Key operation chance.,2021-10-29
72,Glo,Compliant,Assume fly another company.,2022-06-12
61,Glo,Compliant,Mind baby whatever often keep professor.,2022-08-08
59,Glo,Compliant,Attack usually success dark friend lawyer.,2022-07-05
88,Etisalat,Compliant,World nearly stuff common save.,2022-02-17
32,MTN,Non-Compliant,Recently bar set create outside floor receive morning.,2022-10-13
46,Etisalat,Non-Compliant,Course owner author away.,2022-02-20
92,Airtel,Non-Compliant,This tend institution authority.,2022-11-16
85,Airtel,Compliant,Animal provide common board nor.,2022-12-07
95,Airtel,Non-Compliant,Factor somebody least whatever stage.,2023-01-15
34,MTN,Non-Compliant,Whom religious discussion health each upon only.,2021-12-17
31,Airtel,Non-Compliant,Ask box each analysis left prevent spend.,2023-08-24
15,MTN,Non-Compliant,Paper court concern chair guess grow discussion always.,2022-05-14
86,Airtel,Non-Compliant,Court spend central start cut.,2022-05-10
60,Etisalat,Compliant,Rather run radio together gun.,2022-01-30
70,Etisalat,Non-Compliant,Close major would ahead.,2022-10-25
29,Glo,Compliant,Chance sport drop visit when moment.,2022-04-03
70,Airtel,Compliant,Quality upon I painting politics effect high participant.,2022-12-19
45,Etisalat,Compliant,Perform continue about industry lot last brother.,2023-03-29
72,Glo,Non-Compliant,Thus commercial computer authority exactly sometimes care above.,2023-03-12
27,Etisalat,Compliant,Feel quality around face great.,2022-09-15
50,MTN,Compliant,Get fly within entire question himself example.,2022-08-04
28,Etisalat,Compliant,Relationship agree last style land to box.,2021-11-26
47,MTN,Non-Compliant,Product notice own check individual.,2023-03-14
8,Airtel,Non-Compliant,News language enter threat save.,2023-07-29
61,Glo,Compliant,City wrong well want.,2021-09-23
9,Etisalat,Non-Compliant,Education under first college wind.,2022-05-14
28,Airtel,Non-Compliant,Commercial physical weight reveal.,2022-05-07
78,MTN,Compliant,Various me increase begin.,2023-07-06
17,MTN,Non-Compliant,Word indeed fine where.,2023-09-06
29,Airtel,Compliant,Some bar leave treatment majority.,2022-09-26
96,Airtel,Compliant,Scientist particularly about rule staff probably ok.,2021-09-26
15,Glo,Compliant,Life account behavior positive present eye catch.,2023-04-26
84,MTN,Compliant,Three be more then cultural scientist get.,2022-08-06
43,Airtel,Compliant,Hold own international image exactly himself fall.,2022-10-10
2,Airtel,Non-Compliant,Key system message stay.,2021-12-11
15,Glo,Compliant,Remain southern smile hold.,2022-01-10
51,Glo,Non-Compliant,Forward suggest also morning type order.,2023-08-04
7,MTN,Non-Compliant,Image bill south heart fire.,2022-02-02
48,Etisalat,Compliant,Outside some establish boy value sing young.,2022-10-28
24,Airtel,Compliant,Shake man information prepare technology real.,2023-07-08
56,Glo,Non-Compliant,Start its guess traditional billion.,2022-08-09
89,MTN,Non-Compliant,Research popular political stock white open.,2021-09-24
63,Airtel,Compliant,Especially she wish decision stuff.,2021-10-14
24,Glo,Non-Compliant,Somebody cultural represent American poor information.,2022-10-19
10,Glo,Compliant,Wait learn magazine hard difficult night still listen.,2023-06-03
78,MTN,Non-Compliant,Radio night bad food entire use.,2022-05-15
70,Airtel,Non-Compliant,Give plan price hard.,2023-08-27
16,MTN,Non-Compliant,Responsibility Republican close lay.,2023-04-07
54,MTN,Non-Compliant,Let firm which enter soon responsibility factor.,2021-10-12
50,Etisalat,Non-Compliant,Current central certainly economic source right.,2023-02-05
76,MTN,Compliant,Ok trip hold head especially.,2022-09-09
57,Airtel,Compliant,Blue general response pick.,2023-07-22
74,Airtel,Compliant,Budget seven upon off.,2023-06-06
51,MTN,Non-Compliant,Information price save concern painting human use space.,2022-05-18
79,Glo,Compliant,Scene class anyone glass your.,2023-06-14
37,Glo,Compliant,Picture result down hope.,2023-05-21
36,Airtel,Non-Compliant,Beautiful evening third.,2022-05-01
32,Airtel,Compliant,Exactly place fly race significant foreign.,2022-05-22
92,MTN,Compliant,Food under camera people together minute.,2022-03-13
11,Etisalat,Non-Compliant,Class than go play.,2023-07-20
12,Glo,Compliant,Free wall personal wind some buy.,2021-10-02
41,Airtel,Compliant,Mission city TV experience.,2022-06-12
26,Glo,Compliant,Spring you between outside which.,2022-06-06
45,Airtel,Non-Compliant,Fact audience month.,2023-05-09
42,Airtel,Compliant,North report throughout inside.,2022-09-23
20,MTN,Non-Compliant,Green care nothing.,2021-12-09
25,Airtel,Compliant,Return environment change detail.,2023-01-18
56,Etisalat,Non-Compliant,Crime medical last long.,2023-08-06
13,Glo,Compliant,Bar business cause agency nation painting.,2023-02-28
77,MTN,Compliant,Apply fine just road high.,2022-01-03
70,Airtel,Non-Compliant,Safe truth have card young during child understand.,2021-10-06
51,Etisalat,Compliant,Later should everyone science simple top.,2022-04-11
40,Glo,Non-Compliant,Politics send investment prepare phone sell within.,2022-06-11
28,Airtel,Compliant,Rise couple political.,2023-09-12
68,Airtel,Non-Compliant,Wear head top activity agent paper.,2023-05-07
