OutageID,Date,ServiceType,ServiceProvider,OutageType,Duration,AffectedAreas,Description
6302,2022-11-18,Telecom,Etisalat,Network,2.933581048405406,New Wendy,Town her voice check beat.
898,2023-06-27,Pay TV,Etisalat,Downtime,2.8114813163173173,Kellyville,Speech forward choose left east paper authority.
9901,2022-01-21,Telecom,Glo,Network,4.980608471165954,North Scottfort,Economic into radio increase.
5939,2023-07-02,Telecom,Airtel,Service,6.747176185758549,Michaelport,Others break Congress fund.
8340,2023-03-29,Pay TV,Etisalat,Downtime,22.11411313509017,Lake Dana,Agreement name beautiful from no relationship.
6306,2021-11-05,Telecom,Etisalat,Downtime,22.33664243127145,Port Victoriaview,Blue begin woman strong step.
1177,2023-09-14,Telecom,MTN,Downtime,4.445306198759466,Adamton,Piece bed relationship difference page.
1401,2022-06-14,Telecom,Airtel,Service,20.789771538903747,Janemouth,Relationship relate first deal hit.
133,2023-01-04,Pay TV,Airtel,Downtime,5.742934349655512,Jenniferview,Democrat among sign later.
7676,2022-12-28,Telecom,Etisalat,Downtime,0.721460537652037,Mistyport,Partner around simply matter show society.
951,2022-12-21,Pay TV,MTN,Network,6.101547988608066,East Alexandraview,Tonight likely bed son.
200,2023-05-24,Telecom,Airtel,Downtime,8.957555914373517,North Kevintown,Window evidence agreement wait apply.
837,2022-07-24,Pay TV,Etisalat,Network,0.7276482798345459,Suttonland,Item to leave conference likely.
7893,2022-05-05,Telecom,Glo,Downtime,5.99689725645328,Kimberlyberg,Chance sport his exist may price along.
5957,2021-10-22,Pay TV,Etisalat,Network,14.615262795299788,Chadfurt,Style first pick.
4307,2021-12-31,Pay TV,Etisalat,Network,11.491044949088383,Lake Davidfurt,Sure seat baby deal recently person.
2360,2023-05-23,Telecom,Airtel,Downtime,4.188793085483777,Reyeschester,Seat property its eat.
3239,2022-11-03,Pay TV,Glo,Service,8.752511525764614,Brownview,Method brother well financial recognize go.
4644,2023-01-21,Pay TV,MTN,Network,5.602103094176499,Jessicatown,Knowledge always six customer.
5712,2023-02-13,Pay TV,MTN,Downtime,6.821366540021822,Jenniferburgh,Exactly cut spend fund.
4932,2023-08-24,Pay TV,Airtel,Service,8.199987225930515,New Jonathan,Give quickly him short especially.
4379,2022-07-26,Pay TV,Airtel,Downtime,23.134138346591076,Whiteport,Above fact develop explain since adult quality once.
5526,2023-07-02,Pay TV,Glo,Network,8.160979158339247,South Jenniferfurt,Big board center wear cup region.
3773,2023-06-22,Pay TV,Airtel,Service,12.61404068964554,West Melissabury,Risk week new call easy professional.
6042,2023-02-05,Telecom,Etisalat,Network,0.99770351756362,Perezfort,Level family really evidence while return.
5746,2021-09-25,Telecom,Etisalat,Downtime,20.73133199357999,North Mariahside,They compare into front boy market adult food.
7682,2022-03-23,Pay TV,MTN,Network,16.39905429811661,Moorebury,Tonight although note color.
7527,2022-01-14,Pay TV,Etisalat,Service,23.873260876007954,Lisafort,Prevent common federal outside foot within address.
7947,2023-08-29,Pay TV,Airtel,Service,0.4588295704466686,Masonland,Campaign follow weight seem face whole.
8108,2023-02-02,Pay TV,Etisalat,Downtime,20.411429526103696,Leahborough,Ok special inside method firm.
6886,2022-03-09,Pay TV,Airtel,Downtime,23.330348718718053,Tonyachester,Left partner across woman including less same.
8398,2022-12-27,Telecom,Airtel,Service,8.226792591175494,North Katherine,Despite country bag sister security politics reveal.
2304,2022-03-27,Pay TV,MTN,Service,18.03576389678774,East Christinemouth,Against leg science name significant why factor suffer.
8270,2023-01-22,Telecom,Airtel,Service,5.348007916858752,Gabrielmouth,About pretty indicate machine.
9467,2021-11-03,Pay TV,MTN,Downtime,12.295635625596566,East Eric,Purpose difference role.
4257,2022-11-08,Telecom,Etisalat,Service,3.9627370937478306,Garzaville,Concern beat middle feel side leave.
8151,2022-10-06,Telecom,Airtel,Network,1.9058276917199055,Stevenmouth,Wrong cup citizen behavior step speech.
5722,2023-07-24,Telecom,Airtel,Network,13.682237226699552,Anthonychester,Catch address improve friend within sort international beyond.
6884,2023-05-09,Telecom,Glo,Downtime,18.795113481376177,Alexisborough,Feeling anything table tax.
5103,2022-11-13,Pay TV,Glo,Service,1.7643327149350818,Georgeland,Per sometimes debate middle.
5577,2023-06-22,Pay TV,Glo,Network,22.288114157293926,Strongton,Tv source door mother.
7504,2022-04-19,Pay TV,MTN,Service,6.241008938199081,South Michelle,Whose important someone.
9668,2021-12-16,Telecom,Airtel,Service,8.21589570055329,New Josephmouth,Back question rich dog color six.
1820,2022-03-19,Telecom,Glo,Service,9.099296483043476,Josephview,Answer stay board enjoy little.
4791,2022-04-29,Pay TV,Glo,Network,7.440983847631839,South Brandon,Analysis others safe almost animal house.
8371,2022-01-10,Pay TV,Glo,Network,10.41411157972278,Port William,Great often fall natural great appear son.
1008,2022-03-14,Pay TV,Etisalat,Network,10.052175762996685,East Samuel,Tv skin clearly catch pretty suggest.
455,2022-11-27,Telecom,MTN,Network,18.30334125909652,Caldwellbury,Produce south market real should pick.
3255,2022-12-08,Pay TV,Airtel,Network,1.5497144789747244,North Christopherberg,Play career reach actually.
6885,2022-09-15,Telecom,MTN,Service,7.86176488143756,Warrenborough,Yourself up challenge condition summer within audience.
7298,2022-10-27,Pay TV,MTN,Network,17.25815443951695,Olsonmouth,Any since health such.
2853,2022-06-10,Telecom,Glo,Downtime,0.3454649052671912,Leeport,Pattern rise site bring energy.
2602,2022-02-19,Telecom,Airtel,Downtime,19.529214584834595,New Deborah,Option after know information responsibility business serve.
9485,2022-08-08,Telecom,Airtel,Downtime,22.231278679192712,North Nancy,Local nation fund whose civil opportunity charge stop.
4831,2023-04-04,Telecom,Glo,Service,14.360386884006239,Foleyfurt,Bit thank somebody occur lawyer talk.
8168,2022-06-01,Pay TV,MTN,Network,18.467684078100447,Robinsonhaven,Total capital deal drive language.
453,2022-11-13,Pay TV,Airtel,Service,9.637545932326011,Marissaburgh,Create will soldier itself effort community anything.
6191,2022-06-29,Pay TV,Glo,Downtime,13.57448410299471,Bennettbury,Their industry it positive modern.
4976,2022-10-22,Pay TV,MTN,Network,20.236646172319894,North Marcusbury,Tax watch something finish kind.
8002,2022-07-02,Pay TV,MTN,Service,17.986807823720735,Jamesfurt,Doctor that news home she.
929,2022-07-31,Telecom,Glo,Service,18.248907640660786,New Jamie,Hundred such eat think business role.
3941,2023-02-19,Pay TV,Etisalat,Network,14.23028635198482,East Christina,Support form certainly.
7241,2022-03-22,Pay TV,MTN,Service,1.8316379400868292,South Jessica,Skin center recent discuss building.
5253,2022-10-22,Telecom,MTN,Network,10.289560305248399,South Michaelshire,On science because.
4260,2022-12-02,Pay TV,Etisalat,Service,13.62772609752147,Reedburgh,Beat less by fire lose standard.
8167,2021-12-16,Telecom,MTN,Downtime,8.559102809196647,East Valeriefurt,Nation doctor human deep reason field check majority.
2309,2022-01-17,Telecom,Airtel,Network,15.866561709399821,Lake Katherineville,Tough something better however.
6259,2022-05-08,Telecom,MTN,Network,3.1427424966934967,Barbaraside,Deal deep media few.
6,2023-03-20,Pay TV,Etisalat,Network,9.923234366205829,Liuberg,Early dark protect so cell open political to.
6915,2023-07-28,Telecom,MTN,Network,4.2410877341171505,Toddmouth,Southern above research computer scientist sound.
7357,2023-07-08,Pay TV,Glo,Network,15.808020256008792,Christineville,Debate article worry maybe question.
1371,2023-02-03,Telecom,MTN,Service,11.135568464181386,East Aprilberg,Age Republican certain tax area resource organization.
6161,2022-04-26,Telecom,Etisalat,Service,10.195737956242006,Rosehaven,Own call three per example.
9131,2022-03-21,Telecom,MTN,Network,12.139838317290051,Blakeside,Result evidence month human ready participant government.
3089,2023-07-18,Telecom,Airtel,Network,6.54638254417532,Brianside,Explain worker research view your.
4089,2023-04-04,Telecom,MTN,Network,3.4701367301936945,West Christopherstad,Act child all media.
2442,2022-04-01,Pay TV,Airtel,Service,7.768749889994517,Wilkinsonport,Approach simple dog finally team.
2555,2023-04-08,Telecom,MTN,Service,5.939164540419323,North Ivanhaven,Fact need thousand may find scene.
9075,2022-01-25,Telecom,Airtel,Network,3.4658062594919095,North Sydneymouth,Season article respond discuss your available indeed.
2126,2022-03-22,Telecom,Glo,Service,10.165865539987719,Haleyhaven,Media single determine determine arm part if teacher.
5328,2023-04-02,Telecom,Etisalat,Network,12.210263839049599,West Wendyside,Key marriage old impact three.
752,2023-01-05,Telecom,MTN,Downtime,9.324588480536313,South Mitchell,City hope rate young address.
1838,2021-11-26,Pay TV,Glo,Service,15.947196835190166,West Kristieberg,Ten sport throughout house daughter me professional.
9269,2022-03-24,Pay TV,Airtel,Downtime,11.7046426560545,Travistown,Along various mention space TV their.
3849,2022-07-05,Pay TV,MTN,Downtime,6.244545524366698,Timothyland,Lay current year yard.
3790,2021-10-07,Telecom,Etisalat,Network,21.498057421563843,Port Elizabeth,Author senior provide above hair home whatever.
561,2021-12-07,Telecom,Airtel,Network,13.308823331662655,New Edgar,Economic lead enjoy carry threat.
8166,2023-03-12,Telecom,MTN,Service,10.813942125332838,Maryfurt,Clear quite catch ahead situation.
848,2022-11-06,Telecom,Glo,Network,10.79152908952958,Susanport,Door benefit way size.
3335,2022-11-22,Telecom,Glo,Downtime,11.488272805240797,Alexandraville,Their success accept relationship car exactly.
3179,2022-09-22,Pay TV,Etisalat,Network,1.4879536110757245,South Franciscoville,Know bring form.
6507,2022-11-02,Pay TV,Glo,Service,22.4304034901084,Tonyview,Structure kitchen simple woman.
158,2022-03-28,Telecom,Glo,Downtime,3.98194436514636,Nataliemouth,Card will about poor especially must fact.
248,2023-08-18,Telecom,Airtel,Service,7.462789836775943,East Aaronmouth,Plant each social book action parent.
8120,2022-11-10,Pay TV,MTN,Downtime,19.082433309488476,Samanthaport,No method growth teach four east.
8085,2023-02-08,Pay TV,Etisalat,Network,2.049150610856248,West Matthew,Professor billion others apply standard.
8554,2023-03-09,Pay TV,Etisalat,Downtime,5.054976532806576,South Debra,Dark key senior media garden.
6729,2022-06-03,Pay TV,Glo,Downtime,8.56686594465578,Kaylamouth,Firm state fine boy paper stay record.
5828,2023-06-07,Telecom,Etisalat,Downtime,12.558045512672512,New Pamelamouth,Story according industry first education.
1562,2022-05-24,Pay TV,MTN,Service,21.836150445650443,West William,Yes evidence bad help unit it up.
3868,2021-10-01,Pay TV,MTN,Downtime,11.299670977918801,Thompsonfort,Fill head son own case say ago.
9311,2023-03-30,Pay TV,Glo,Downtime,10.21200239441069,Suzannechester,Machine pull daughter provide bill.
1905,2023-01-09,Telecom,Etisalat,Service,8.506229463456357,Port Raymond,Example continue be part off adult society.
2897,2023-07-04,Telecom,Airtel,Network,23.597211123513464,Johnsonhaven,Brother toward reflect receive health walk show.
5757,2022-08-20,Telecom,Glo,Downtime,10.949100816401662,Meganmouth,None across agreement probably relate.
2880,2022-09-27,Pay TV,Airtel,Network,19.54736110924785,Grayland,Us her garden same rise me.
9154,2022-11-15,Pay TV,Airtel,Network,14.890572706983958,Millermouth,Article down wait page traditional.
4492,2023-08-23,Telecom,Etisalat,Downtime,8.675813883213008,West Angela,Yeah image off very somebody any.
1787,2023-08-16,Pay TV,MTN,Downtime,1.7929334381030522,Lake Williamfurt,Before half fish letter.
5645,2022-03-18,Pay TV,Glo,Network,5.989810622959337,North Richard,Wait economic soldier agreement.
2605,2022-03-20,Telecom,Airtel,Network,17.12701961786941,Lake William,Door policy tough.
6711,2022-01-18,Pay TV,Etisalat,Network,7.765440278311143,Joshuastad,Worker staff little record.
5227,2023-02-27,Telecom,MTN,Downtime,20.339398396716398,Lyonsport,Never would whose forget short throughout work.
5695,2022-10-11,Telecom,Etisalat,Downtime,13.70922894304361,Mcclureshire,Peace three everybody discover season cultural.
337,2022-04-03,Pay TV,Airtel,Downtime,23.897251582735116,Port Hannah,Evidence unit lot night Mr.
8797,2022-09-01,Telecom,Airtel,Network,17.612828520869435,Howardton,Air city argue rather crime opportunity.
477,2021-12-11,Telecom,MTN,Downtime,7.84586121533538,East Jeffreyberg,Health these assume century anyone truth.
3007,2023-09-02,Telecom,Airtel,Network,15.847518231447962,North Timothyshire,Those ago less eye agreement themselves.
477,2021-11-07,Telecom,Airtel,Service,3.629504792868585,East Derekshire,Guess professional bed game.
3574,2023-03-28,Pay TV,Glo,Network,9.21508623326958,Youngborough,Late travel dinner defense difference.
6943,2023-04-19,Telecom,Glo,Service,14.684495328411748,East Frankside,Look develop treat interesting expect.
1340,2023-02-02,Pay TV,Etisalat,Network,4.230028485244579,New Claudiaport,Debate by plan.
9628,2023-01-19,Pay TV,Etisalat,Downtime,0.8734787622045768,Thorntonshire,Husband war share line.
4907,2023-07-10,Telecom,Glo,Downtime,15.289924249008601,Port Lindahaven,Edge business whatever back point other against worry.
6382,2022-11-25,Pay TV,MTN,Downtime,4.631732468539173,Cheryltown,Night fall person guess play reach.
5037,2021-11-03,Telecom,Glo,Network,13.643046652993165,West Louis,All green pull.
1025,2022-06-29,Pay TV,MTN,Downtime,15.450465541514685,South Karen,Blue city black why.
4553,2022-08-10,Telecom,Glo,Service,15.260319674813818,North Derek,Think base quickly organization less religious.
5376,2023-04-16,Pay TV,Etisalat,Network,11.94764461530376,East Aaron,Firm market boy parent.
183,2023-04-25,Telecom,Etisalat,Downtime,22.053795404080365,Lake Saraland,Usually many institution discover bill course.
7180,2022-08-24,Pay TV,Etisalat,Network,15.3608486413472,Crossview,Other drive board arm girl record he.
8437,2022-05-10,Telecom,Glo,Downtime,4.485864675403954,East Joanne,Arrive along man often color story would common.
5891,2022-07-30,Pay TV,Airtel,Network,1.083412002216592,Whitneyside,History American education rather plant back worry.
5638,2022-11-24,Telecom,Etisalat,Downtime,23.850358325462427,Sanchezview,Top national control director short such whom property.
4333,2022-05-15,Telecom,Glo,Network,9.559639715632064,Joseton,Ball direction month religious.
4523,2022-02-23,Pay TV,MTN,Service,7.201600194469209,Robertsonton,Have light despite lot food child.
2689,2023-05-04,Telecom,MTN,Service,15.971409517051995,Kennethmouth,Party participant order financial firm.
3355,2023-03-22,Pay TV,Glo,Service,14.38290489022252,East Davidborough,Become yet treat foreign wind difference account security.
8307,2021-10-03,Pay TV,Glo,Service,1.2936882574574828,East Melissaport,First on top knowledge base.
9416,2022-03-04,Pay TV,Glo,Network,9.35011812088486,Grayfurt,Report threat actually our picture season authority.
9129,2021-12-02,Pay TV,MTN,Downtime,4.9737376637892945,Cynthiabury,Create perform once it.
9855,2022-04-24,Pay TV,Glo,Network,6.746992648116157,Paigemouth,Defense here against daughter.
6134,2022-01-05,Telecom,MTN,Network,8.689143755504864,Lake Jerry,Feeling official return area common.
3534,2022-09-28,Telecom,MTN,Service,20.186604172077022,Lake Matthew,Trial hand never class.
4236,2023-09-09,Telecom,Airtel,Service,5.181760459093119,Meganshire,Break both process middle against rule role kind.
8426,2021-11-29,Telecom,Etisalat,Service,23.03227554612863,East Angela,Owner often game low new beautiful teacher.
9550,2022-06-05,Telecom,Etisalat,Service,2.6945601513488557,New Kayla,Write together line campaign.
6567,2022-04-21,Telecom,MTN,Downtime,23.78212212391417,Port Kendra,Threat about bill available trial.
5316,2023-03-31,Telecom,Airtel,Network,11.209412603014437,West Ericfurt,Offer pretty blue city issue poor game.
3143,2022-11-02,Telecom,MTN,Network,0.4342072086389589,Maryview,Skill entire discussion general.
9692,2022-03-23,Telecom,Etisalat,Service,4.451947819224218,New Christinefurt,Beautiful station room should type level.
